"","OBJECTID","SiteID","Day","Month","Year","Species","Count"
"2884",22553,"ELO-STLR_E4",7,11,2000,"ABDU",2
"2885",22554,"ELO-STLR_E4",29,10,2002,"ABDU",12
"2886",22555,"ELO-STLR_E4",7,1,2002,"ABDU",3
"2887",22556,"ELO-STLR_E4",6,11,2003,"ABDU",49
"2888",22557,"ELO-STLR_E4",7,1,2003,"ABDU",1
"2889",22558,"ELO-STLR_E4",7,1,2004,"ABDU",62
"2890",23053,"ELO-STLR_EL",1,10,1970,"ABDU",8
"2891",23054,"ELO-STLR_EL",4,11,1970,"ABDU",2
"2892",23055,"ELO-STLR_EL",27,10,1970,"ABDU",2
"2893",23056,"ELO-STLR_EL",9,11,1970,"ABDU",13
"2894",23057,"ELO-STLR_EL",23,9,1970,"ABDU",12
"2895",23058,"ELO-STLR_EL",22,10,1971,"ABDU",27
"2896",23059,"ELO-STLR_EL",22,12,1971,"ABDU",30
"2897",23060,"ELO-STLR_EL",1,12,1971,"ABDU",25
"2898",23061,"ELO-STLR_EL",24,3,1972,"ABDU",2
"2899",23062,"ELO-STLR_EL",18,11,1991,"ABDU",6
"2900",23063,"ELO-STLR_EL",5,11,1992,"ABDU",50
"2901",23064,"ELO-STLR_EL",16,12,1993,"ABDU",4
"2902",23065,"ELO-STLR_EL",17,11,1993,"ABDU",13
"2903",23066,"ELO-STLR_EL",22,11,1995,"ABDU",1
"2904",23067,"ELO-STLR_EL",9,11,1995,"ABDU",6
"2905",23068,"ELO-STLR_EL",10,12,1996,"ABDU",13
"2906",23069,"ELO-STLR_EL",6,5,1999,"ABDU",2
"2907",23070,"ELO-STLR_EL",8,11,1999,"ABDU",8
"2908",23071,"ELO-STLR_EL",18,11,1999,"ABDU",8
"2909",23072,"ELO-STLR_EL",23,9,1999,"ABDU",3
"2910",23073,"ELO-STLR_EL",7,11,2000,"ABDU",4
"2911",23074,"ELO-STLR_EL",6,11,2001,"ABDU",8
"2912",23075,"ELO-STLR_EL",7,1,2004,"ABDU",50
"2913",23465,"ELO-STLR_F1",14,1,2000,"ABDU",1
"2914",23466,"ELO-STLR_F1",7,1,2003,"ABDU",17
"2915",23544,"ELO-STLR_F2",14,1,2000,"ABDU",10
"2916",23545,"ELO-STLR_F2",10,1,2001,"ABDU",59
"2917",23546,"ELO-STLR_F2",8,1,2002,"ABDU",10
"2918",23547,"ELO-STLR_F2",7,1,2003,"ABDU",20
"2919",23648,"ELO-STLR_F3",1,10,1970,"ABDU",3
"2920",23649,"ELO-STLR_F3",27,10,1970,"ABDU",12
"2921",23650,"ELO-STLR_F3",9,11,1970,"ABDU",2
"2922",23651,"ELO-STLR_F3",15,10,1970,"ABDU",8
"2923",23652,"ELO-STLR_F3",4,11,1970,"ABDU",11
"2924",23653,"ELO-STLR_F3",23,9,1970,"ABDU",43
"2925",23654,"ELO-STLR_F3",22,10,1971,"ABDU",298
"2926",23655,"ELO-STLR_F3",1,12,1971,"ABDU",319
"2927",23656,"ELO-STLR_F3",22,12,1971,"ABDU",42
"2928",23657,"ELO-STLR_F3",2,6,1972,"ABDU",9
"2929",23658,"ELO-STLR_F3",24,3,1972,"ABDU",2
"2930",23659,"ELO-STLR_F3",14,1,2000,"ABDU",4
"2931",23816,"ELO-STLR_F4",1,10,1970,"ABDU",104
"2932",23817,"ELO-STLR_F4",23,9,1970,"ABDU",12
"2933",23818,"ELO-STLR_F4",21,12,1970,"ABDU",60
"2934",23819,"ELO-STLR_F4",9,11,1970,"ABDU",9
"2935",23820,"ELO-STLR_F4",27,10,1970,"ABDU",11
"2936",23821,"ELO-STLR_F4",15,10,1970,"ABDU",23
"2937",23822,"ELO-STLR_F4",4,11,1970,"ABDU",6
"2938",23823,"ELO-STLR_F4",22,10,1971,"ABDU",4
"2939",23824,"ELO-STLR_F4",22,12,1971,"ABDU",14
"2940",23825,"ELO-STLR_F4",1,12,1971,"ABDU",25
"2941",23826,"ELO-STLR_F4",2,6,1972,"ABDU",7
"2942",23827,"ELO-STLR_F4",24,3,1972,"ABDU",206
"2943",23828,"ELO-STLR_F4",8,1,2002,"ABDU",20
"2944",23829,"ELO-STLR_F4",7,1,2003,"ABDU",40
"2945",24036,"ELO-STLR_IS",6,11,1984,"ABDU",15
"2946",24037,"ELO-STLR_IS",24,9,1986,"ABDU",27
"2947",24038,"ELO-STLR_IS",15,9,1986,"ABDU",31
"2948",24039,"ELO-STLR_IS",27,8,1986,"ABDU",3
"2949",24040,"ELO-STLR_IS",23,10,1986,"ABDU",50
"2950",24041,"ELO-STLR_IS",29,4,1986,"ABDU",1
"2951",24042,"ELO-STLR_IS",15,5,1986,"ABDU",2
"2952",24043,"ELO-STLR_IS",13,1,1987,"ABDU",25
"2953",24044,"ELO-STLR_IS",5,11,1987,"ABDU",10
"2954",24045,"ELO-STLR_IS",3,11,1988,"ABDU",32
"2955",24046,"ELO-STLR_IS",18,11,1988,"ABDU",20
"2956",24047,"ELO-STLR_IS",14,12,1988,"ABDU",48
"2957",24048,"ELO-STLR_IS",15,12,1989,"ABDU",28
"2958",24049,"ELO-STLR_IS",3,1,1989,"ABDU",40
"2959",24050,"ELO-STLR_IS",24,10,1989,"ABDU",45
"2960",24051,"ELO-STLR_IS",3,1,1990,"ABDU",1
"2961",24052,"ELO-STLR_IS",8,11,1990,"ABDU",55
"2962",24053,"ELO-STLR_IS",2,1,1991,"ABDU",25
"2963",24054,"ELO-STLR_IS",12,12,1991,"ABDU",17
"2964",24055,"ELO-STLR_IS",18,11,1991,"ABDU",40
"2965",24056,"ELO-STLR_IS",5,11,1992,"ABDU",5
"2966",24057,"ELO-STLR_IS",24,11,1992,"ABDU",39
"2967",24058,"ELO-STLR_IS",4,11,1993,"ABDU",30
"2968",24059,"ELO-STLR_IS",5,1,1993,"ABDU",11
"2969",24060,"ELO-STLR_IS",16,12,1993,"ABDU",60
"2970",24061,"ELO-STLR_IS",17,11,1993,"ABDU",55
"2971",24062,"ELO-STLR_IS",15,12,1994,"ABDU",42
"2972",24063,"ELO-STLR_IS",4,11,1994,"ABDU",30
"2973",24064,"ELO-STLR_IS",5,1,1994,"ABDU",22
"2974",24065,"ELO-STLR_IS",16,11,1994,"ABDU",58
"2975",24066,"ELO-STLR_IS",10,1,1995,"ABDU",17
"2976",24067,"ELO-STLR_IS",9,11,1995,"ABDU",15
"2977",24068,"ELO-STLR_IS",22,11,1995,"ABDU",10
"2978",24069,"ELO-STLR_IS",25,10,1995,"ABDU",20
"2979",24070,"ELO-STLR_IS",10,12,1996,"ABDU",4
"2980",24071,"ELO-STLR_IS",5,11,1996,"ABDU",33
"2981",24072,"ELO-STLR_IS",5,11,1997,"ABDU",5
"2982",24073,"ELO-STLR_IS",8,1,1997,"ABDU",40
"2983",24074,"ELO-STLR_IS",4,11,1998,"ABDU",22
"2984",24075,"ELO-STLR_IS",21,1,1998,"ABDU",20
"2985",24076,"ELO-STLR_IS",23,9,1999,"ABDU",60
"2986",24077,"ELO-STLR_IS",8,11,1999,"ABDU",65
"2987",24078,"ELO-STLR_IS",18,11,1999,"ABDU",106
"2988",24079,"ELO-STLR_IS",17,12,1999,"ABDU",118
"2989",24080,"ELO-STLR_IS",12,4,1999,"ABDU",4
"2990",24081,"ELO-STLR_IS",2,12,1999,"ABDU",78
"2991",24082,"ELO-STLR_IS",24,8,1999,"ABDU",10
"2992",24083,"ELO-STLR_IS",7,10,1999,"ABDU",3
"2993",24084,"ELO-STLR_IS",18,10,1999,"ABDU",29
"2994",24085,"ELO-STLR_IS",19,10,1999,"ABDU",1
"2995",24086,"ELO-STLR_IS",13,9,1999,"ABDU",30
"2996",24087,"ELO-STLR_IS",7,11,2000,"ABDU",78
"2997",24088,"ELO-STLR_IS",9,1,2001,"ABDU",10
"2998",24089,"ELO-STLR_IS",29,10,2002,"ABDU",93
"2999",24090,"ELO-STLR_IS",7,1,2003,"ABDU",24
"3000",24091,"ELO-STLR_IS",6,11,2003,"ABDU",43
"3001",24092,"ELO-STLR_IS",7,1,2004,"ABDU",74
"3002",24604,"ELO-STLR_LC",4,11,1993,"ABDU",10
"3003",24605,"ELO-STLR_LC",3,11,1994,"ABDU",222
"3004",24606,"ELO-STLR_LC",15,11,1994,"ABDU",40
"3005",24607,"ELO-STLR_LC",9,12,1996,"ABDU",60
"3006",24608,"ELO-STLR_LC",5,11,1996,"ABDU",23
"3007",24609,"ELO-STLR_LC",5,11,1997,"ABDU",20
"3008",24610,"ELO-STLR_LC",4,11,1999,"ABDU",4
"3009",24611,"ELO-STLR_LC",8,10,1999,"ABDU",69
"3010",24612,"ELO-STLR_LC",18,10,1999,"ABDU",70
"3011",24613,"ELO-STLR_LC",1,12,1999,"ABDU",5
"3012",24614,"ELO-STLR_LC",17,11,1999,"ABDU",4
"3013",24615,"ELO-STLR_LC",8,11,2000,"ABDU",4
"3014",24616,"ELO-STLR_LC",6,11,2001,"ABDU",30
"3015",24617,"ELO-STLR_LC",29,10,2002,"ABDU",1
"3016",24618,"ELO-STLR_LC",6,11,2003,"ABDU",3
"3017",24808,"ELO-STLR_WL",1,10,1970,"ABDU",36
"3018",24809,"ELO-STLR_WL",4,11,1970,"ABDU",91
"3019",24810,"ELO-STLR_WL",15,10,1970,"ABDU",1
"3020",24811,"ELO-STLR_WL",9,11,1970,"ABDU",45
"3021",24812,"ELO-STLR_WL",27,10,1970,"ABDU",89
"3022",24813,"ELO-STLR_WL",23,9,1970,"ABDU",204
"3023",24814,"ELO-STLR_WL",21,12,1970,"ABDU",27
"3024",24815,"ELO-STLR_WL",22,10,1971,"ABDU",119
"3025",24816,"ELO-STLR_WL",22,12,1971,"ABDU",25
"3026",24817,"ELO-STLR_WL",1,12,1971,"ABDU",2
"3027",24818,"ELO-STLR_WL",2,6,1972,"ABDU",8
"3028",24819,"ELO-STLR_WL",24,3,1972,"ABDU",10
"3029",24820,"ELO-STLR_WL",5,11,1982,"ABDU",6
"3030",24821,"ELO-STLR_WL",6,11,1984,"ABDU",12
"3031",24822,"ELO-STLR_WL",6,11,1985,"ABDU",6
"3032",24823,"ELO-STLR_WL",4,11,1988,"ABDU",1
"3033",24824,"ELO-STLR_WL",24,10,1989,"ABDU",10
"3034",24825,"ELO-STLR_WL",15,11,1990,"ABDU",6
"3035",24826,"ELO-STLR_WL",8,11,1990,"ABDU",8
"3036",24827,"ELO-STLR_WL",5,11,1991,"ABDU",8
"3037",24828,"ELO-STLR_WL",17,11,1993,"ABDU",165
"3038",24829,"ELO-STLR_WL",4,11,1994,"ABDU",26
"3039",24830,"ELO-STLR_WL",9,11,1995,"ABDU",20
"3040",24831,"ELO-STLR_WL",25,10,1995,"ABDU",23
"3041",24832,"ELO-STLR_WL",16,12,1996,"ABDU",16
"3042",24833,"ELO-STLR_WL",4,11,1996,"ABDU",24
"3043",24834,"ELO-STLR_WL",5,11,1996,"ABDU",13
"3044",24835,"ELO-STLR_WL",11,12,1997,"ABDU",15
"3045",24836,"ELO-STLR_WL",4,11,1998,"ABDU",5
"3046",24837,"ELO-STLR_WL",22,4,1999,"ABDU",14
"3047",24838,"ELO-STLR_WL",19,10,1999,"ABDU",1
"3048",24839,"ELO-STLR_WL",12,4,1999,"ABDU",32
"3049",24840,"ELO-STLR_WL",8,11,1999,"ABDU",65
"3050",24841,"ELO-STLR_WL",2,12,1999,"ABDU",5
"3051",24842,"ELO-STLR_WL",18,10,1999,"ABDU",2
"3052",24843,"ELO-STLR_WL",23,9,1999,"ABDU",6
"3053",24844,"ELO-STLR_WL",18,11,1999,"ABDU",33
"3054",24845,"ELO-STLR_WL",17,12,1999,"ABDU",37
"3055",24846,"ELO-STLR_WL",25,3,1999,"ABDU",2
"3056",24847,"ELO-STLR_WL",7,10,1999,"ABDU",1
"3057",24848,"ELO-STLR_WL",7,11,2000,"ABDU",4
"3058",24849,"ELO-STLR_WL",6,11,2001,"ABDU",26
"3059",24850,"ELO-STLR_WL",29,10,2002,"ABDU",41
"3060",24851,"ELO-STLR_WL",6,11,2003,"ABDU",32
"3061",25493,"LH-GB_A1",22,11,1973,"ABDU",4
"3062",25494,"LH-GB_A1",20,3,1974,"ABDU",10
"3063",25495,"LH-GB_A1",9,4,1974,"ABDU",2
"3064",25543,"LH-GB_A2",17,8,1973,"ABDU",4
"3065",25544,"LH-GB_A2",16,10,1973,"ABDU",4
"3066",25545,"LH-GB_A2",5,11,1973,"ABDU",20
"3067",25546,"LH-GB_A2",22,11,1973,"ABDU",5
"3068",25547,"LH-GB_A2",20,3,1974,"ABDU",26
"3069",25548,"LH-GB_A2",1,4,1974,"ABDU",143
"3070",25549,"LH-GB_A2",9,4,1974,"ABDU",38
"3071",25550,"LH-GB_A2",16,4,1974,"ABDU",44
"3072",25606,"LH-GB_A3",16,10,1973,"ABDU",1
"3073",25607,"LH-GB_A3",20,3,1974,"ABDU",4
"3074",25608,"LH-GB_A3",9,4,1974,"ABDU",4
"3075",25641,"LH-GB_A4",16,10,1973,"ABDU",2
"3076",25642,"LH-GB_A4",22,11,1973,"ABDU",5
"3077",25643,"LH-GB_A4",1,4,1974,"ABDU",19
"3078",25672,"LH-GB_A5",4,9,1973,"ABDU",1
"3079",25673,"LH-GB_A5",5,11,1973,"ABDU",27
"3080",25674,"LH-GB_A5",22,11,1973,"ABDU",18
"3081",25675,"LH-GB_A5",9,4,1974,"ABDU",5
"3082",25676,"LH-GB_A5",16,4,1974,"ABDU",15
"3083",25703,"LH-GB_A6",1,4,1974,"ABDU",53
"3084",25704,"LH-GB_A6",9,4,1974,"ABDU",114
"3085",25705,"LH-GB_A6",16,4,1974,"ABDU",2
"3086",25738,"LH-GB_A7",9,4,1974,"ABDU",51
"3087",25764,"LH-GB_A8",17,8,1973,"ABDU",21
"3088",25765,"LH-GB_A8",4,9,1973,"ABDU",5
"3089",25766,"LH-GB_A8",1,4,1974,"ABDU",4
"3090",25767,"LH-GB_A8",9,4,1974,"ABDU",35
"3091",25798,"LH-GB_B1",22,10,1996,"ABDU",5
"3092",25819,"LH-GB_B18",22,10,1996,"ABDU",10
"3093",25841,"LH-GB_B24",22,10,1996,"ABDU",1
"3094",25855,"LH-GB_B26b",22,10,1996,"ABDU",6
"3095",25861,"LH-GB_B27",22,10,1996,"ABDU",6
"3096",25896,"LH-GB_B43",23,9,1996,"ABDU",3
"3097",25917,"LH-GB_C1",22,10,1996,"ABDU",5
"3098",25933,"LH-GB_C11",23,9,1996,"ABDU",7
"3099",25975,"LH-GB_C2",23,9,1996,"ABDU",1
"3100",26066,"LH-GB_C38",23,9,1996,"ABDU",11
"3101",26104,"LH-GB_C46",22,10,1996,"ABDU",9
"3102",26129,"LH-GB_C5",22,10,1996,"ABDU",2
"3103",26136,"LH-GB_C50",23,9,1996,"ABDU",2
"3104",26144,"LH-GB_C51",23,9,1996,"ABDU",3
"3105",26182,"LH-GB_C59",23,9,1996,"ABDU",1
"3106",26212,"LH-GB_C62",23,9,1996,"ABDU",6
"3107",26213,"LH-GB_C62",22,10,1996,"ABDU",12
"3108",26235,"LH-GB_C64",23,9,1996,"ABDU",2
"3109",26243,"LH-GB_C66",23,9,1996,"ABDU",2
"3110",26263,"LH-GB_C70",23,9,1996,"ABDU",1
"3111",26267,"LH-GB_C71",23,9,1996,"ABDU",1
"3112",26290,"LH-GB_C77",23,9,1996,"ABDU",2
"3113",26291,"LH-GB_C77",22,10,1996,"ABDU",5
"3114",26298,"LH-GB_C78",23,9,1996,"ABDU",5
"3115",26299,"LH-GB_C78",22,10,1996,"ABDU",13
"3116",26320,"LH-GB_C80",22,10,1996,"ABDU",3
"3117",26326,"LH-GB_C81",23,9,1996,"ABDU",1
"3118",26386,"LH-GB_C91",22,10,1996,"ABDU",1
"3119",26394,"LH-GB_C92",23,9,1996,"ABDU",8
"3120",26411,"LH-GB_C95",23,9,1996,"ABDU",3
"3121",26419,"LH-GB_C96",22,10,1996,"ABDU",1
"3122",26425,"LH-GB_C97",23,9,1996,"ABDU",2
"3123",26426,"LH-GB_C97",22,10,1996,"ABDU",1
"3124",26444,"LSup_1",23,10,2000,"ABDU",11
"3125",26450,"LSup_10",23,10,2000,"ABDU",4
"3126",26462,"LSup_101",23,10,2000,"ABDU",16
"3127",26463,"LSup_101",24,10,2000,"ABDU",290
"3128",26504,"LSup_105",24,10,2000,"ABDU",2
"3129",26560,"LSup_4",23,10,2000,"ABDU",8
"3130",26601,"LSup_62",23,10,2000,"ABDU",4
"3131",26607,"LSup_64",23,10,2000,"ABDU",10
"3132",26624,"LSup_68",23,10,2000,"ABDU",3
"3133",26646,"LSup_76",23,10,2000,"ABDU",3
"3134",26679,"LSup_88",23,10,2000,"ABDU",14
"3135",26686,"LSup_89",23,10,2000,"ABDU",8
"3136",26691,"LSup_90",23,10,2000,"ABDU",24
"3137",26719,"LSup_99",23,10,2000,"ABDU",4
"3138",26725,"Rideau_01",15,9,1998,"ABDU",16
"3139",26726,"Rideau_01",2,10,1998,"ABDU",7
"3140",26727,"Rideau_01",23,10,1998,"ABDU",7
"3141",26728,"Rideau_01",9,11,1998,"ABDU",21
"3142",26729,"Rideau_01",30,11,1998,"ABDU",13
"3143",26730,"Rideau_01",1,4,1999,"ABDU",9
"3144",26731,"Rideau_01",28,4,1999,"ABDU",3
"3145",26775,"Rideau_02",15,9,1998,"ABDU",3
"3146",26776,"Rideau_02",2,10,1998,"ABDU",13
"3147",26777,"Rideau_02",23,10,1998,"ABDU",9
"3148",26778,"Rideau_02",9,11,1998,"ABDU",42
"3149",26779,"Rideau_02",30,11,1998,"ABDU",34
"3150",26780,"Rideau_02",1,4,1999,"ABDU",31
"3151",26781,"Rideau_02",15,4,1999,"ABDU",6
"3152",26782,"Rideau_02",9,5,1999,"ABDU",3
"3153",26834,"Rideau_03",15,9,1998,"ABDU",4
"3154",26835,"Rideau_03",9,11,1998,"ABDU",11
"3155",26836,"Rideau_03",30,11,1998,"ABDU",2
"3156",26837,"Rideau_03",1,4,1999,"ABDU",4
"3157",26838,"Rideau_03",15,4,1999,"ABDU",2
"3158",26865,"Rideau_04",15,9,1998,"ABDU",7
"3159",26866,"Rideau_04",2,10,1998,"ABDU",11
"3160",26867,"Rideau_04",23,10,1998,"ABDU",6
"3161",26868,"Rideau_04",9,11,1998,"ABDU",116
"3162",26869,"Rideau_04",30,11,1998,"ABDU",49
"3163",26870,"Rideau_04",22,12,1998,"ABDU",10
"3164",26871,"Rideau_04",9,5,1999,"ABDU",1
"3165",26907,"Rideau_05",15,9,1998,"ABDU",18
"3166",26908,"Rideau_05",2,10,1998,"ABDU",35
"3167",26909,"Rideau_05",23,10,1998,"ABDU",44
"3168",26910,"Rideau_05",9,11,1998,"ABDU",401
"3169",26911,"Rideau_05",30,11,1998,"ABDU",165
"3170",26912,"Rideau_05",22,12,1998,"ABDU",3
"3171",26913,"Rideau_05",1,4,1999,"ABDU",10
"3172",26914,"Rideau_05",9,5,1999,"ABDU",7
"3173",26969,"Rideau_06",15,9,1998,"ABDU",3
"3174",26970,"Rideau_06",23,10,1998,"ABDU",2
"3175",26971,"Rideau_06",9,11,1998,"ABDU",2
"3176",26972,"Rideau_06",30,11,1998,"ABDU",3
"3177",26973,"Rideau_06",22,12,1998,"ABDU",2
"3178",26974,"Rideau_06",1,4,1999,"ABDU",6
"3179",27008,"Rideau_07",23,10,1998,"ABDU",2
"3180",27009,"Rideau_07",9,11,1998,"ABDU",79
"3181",27010,"Rideau_07",30,11,1998,"ABDU",5
"3182",27011,"Rideau_07",22,12,1998,"ABDU",20
"3183",27012,"Rideau_07",1,4,1999,"ABDU",2
"3184",27056,"Rideau_08",15,9,1998,"ABDU",10
"3185",27057,"Rideau_08",2,10,1998,"ABDU",9
"3186",27058,"Rideau_08",23,10,1998,"ABDU",21
"3187",27059,"Rideau_08",9,11,1998,"ABDU",45
"3188",27060,"Rideau_08",30,11,1998,"ABDU",135
"3189",27061,"Rideau_08",22,12,1998,"ABDU",67
"3190",27062,"Rideau_08",1,4,1999,"ABDU",6
"3191",27126,"Rideau_09",15,9,1998,"ABDU",7
"3192",27127,"Rideau_09",2,10,1998,"ABDU",14
"3193",27128,"Rideau_09",23,10,1998,"ABDU",9
"3194",27129,"Rideau_09",9,11,1998,"ABDU",5
"3195",27130,"Rideau_09",30,11,1998,"ABDU",30
"3196",27131,"Rideau_09",22,12,1998,"ABDU",3
"3197",27132,"Rideau_09",1,4,1999,"ABDU",1
"3198",27182,"Rideau_10",15,9,1998,"ABDU",5
"3199",27183,"Rideau_10",2,10,1998,"ABDU",5
"3200",27184,"Rideau_10",23,10,1998,"ABDU",1
"3201",27185,"Rideau_10",9,11,1998,"ABDU",25
"3202",27186,"Rideau_10",30,11,1998,"ABDU",26
"3203",27187,"Rideau_10",22,12,1998,"ABDU",46
"3204",27188,"Rideau_10",15,4,1999,"ABDU",2
"3205",27240,"Rideau_11",23,10,1998,"ABDU",2
"3206",27241,"Rideau_11",9,11,1998,"ABDU",4
"3207",27242,"Rideau_11",30,11,1998,"ABDU",45
"3208",27243,"Rideau_11",22,12,1998,"ABDU",2
"3209",27244,"Rideau_11",1,4,1999,"ABDU",34
"3210",27245,"Rideau_11",15,4,1999,"ABDU",10
"3211",27306,"Rideau_12",15,9,1998,"ABDU",2
"3212",27307,"Rideau_12",9,11,1998,"ABDU",3
"3213",27308,"Rideau_12",30,11,1998,"ABDU",7
"3214",27309,"Rideau_12",1,4,1999,"ABDU",3
"3215",27374,"Rideau_13",15,9,1998,"ABDU",11
"3216",27375,"Rideau_13",2,10,1998,"ABDU",47
"3217",27376,"Rideau_13",23,10,1998,"ABDU",2
"3218",27377,"Rideau_13",9,11,1998,"ABDU",69
"3219",27378,"Rideau_13",30,11,1998,"ABDU",71
"3220",27379,"Rideau_13",1,4,1999,"ABDU",7
"3221",27380,"Rideau_13",15,4,1999,"ABDU",6
"3222",27381,"Rideau_13",28,4,1999,"ABDU",1
"3223",27382,"Rideau_13",9,5,1999,"ABDU",1
"3224",27464,"Rideau_14",15,9,1998,"ABDU",9
"3225",27465,"Rideau_14",2,10,1998,"ABDU",25
"3226",27466,"Rideau_14",23,10,1998,"ABDU",11
"3227",27467,"Rideau_14",9,11,1998,"ABDU",60
"3228",27468,"Rideau_14",30,11,1998,"ABDU",41
"3229",27469,"Rideau_14",22,12,1998,"ABDU",8
"3230",27470,"Rideau_14",1,4,1999,"ABDU",2
"3231",27471,"Rideau_14",15,4,1999,"ABDU",12
"3232",27472,"Rideau_14",28,4,1999,"ABDU",3
"3233",27565,"Rideau_15",2,10,1998,"ABDU",5
"3234",27566,"Rideau_15",23,10,1998,"ABDU",1
"3235",27567,"Rideau_15",9,11,1998,"ABDU",28
"3236",27568,"Rideau_15",30,11,1998,"ABDU",5
"3237",27569,"Rideau_15",22,12,1998,"ABDU",1
"3238",27570,"Rideau_15",1,4,1999,"ABDU",20
"3239",27571,"Rideau_15",15,4,1999,"ABDU",2
"3240",27572,"Rideau_15",28,4,1999,"ABDU",5
"3241",27674,"WLO-LE_A1",1,10,1970,"ABDU",101
"3242",27675,"WLO-LE_A1",31,8,1970,"ABDU",5
"3243",27676,"WLO-LE_A1",15,10,1970,"ABDU",64
"3244",27677,"WLO-LE_A1",23,9,1970,"ABDU",268
"3245",27678,"WLO-LE_A1",4,11,1970,"ABDU",117
"3246",27679,"WLO-LE_A1",27,10,1970,"ABDU",125
"3247",27680,"WLO-LE_A1",9,11,1970,"ABDU",43
"3248",27681,"WLO-LE_A1",3,12,1971,"ABDU",65
"3249",27682,"WLO-LE_A1",26,10,1971,"ABDU",230
"3250",27683,"WLO-LE_A1",3,11,1971,"ABDU",385
"3251",27684,"WLO-LE_A1",10,11,1971,"ABDU",420
"3252",27685,"WLO-LE_A1",9,9,1971,"ABDU",245
"3253",27686,"WLO-LE_A1",16,9,1971,"ABDU",628
"3254",27687,"WLO-LE_A1",23,9,1971,"ABDU",410
"3255",27688,"WLO-LE_A1",12,10,1971,"ABDU",562
"3256",27689,"WLO-LE_A1",1,10,1971,"ABDU",287
"3257",27690,"WLO-LE_A1",1,9,1971,"ABDU",124
"3258",27691,"WLO-LE_A1",18,11,1971,"ABDU",248
"3259",27692,"WLO-LE_A1",5,6,1972,"ABDU",2
"3260",27693,"WLO-LE_A1",7,4,1972,"ABDU",2
"3261",27694,"WLO-LE_A1",22,9,1977,"ABDU",2
"3262",27695,"WLO-LE_A1",15,11,1977,"ABDU",4
"3263",27696,"WLO-LE_A1",16,12,1977,"ABDU",2
"3264",27697,"WLO-LE_A1",11,10,1977,"ABDU",3
"3265",27698,"WLO-LE_A1",29,3,1978,"ABDU",41
"3266",27699,"WLO-LE_A1",5,4,1978,"ABDU",6
"3267",27700,"WLO-LE_A1",16,11,1993,"ABDU",4
"3268",27701,"WLO-LE_A1",9,4,2001,"ABDU",4
"3269",28037,"WLO-LE_A10",27,10,1970,"ABDU",11
"3270",28038,"WLO-LE_A10",21,12,1970,"ABDU",4
"3271",28039,"WLO-LE_A10",31,8,1970,"ABDU",100
"3272",28040,"WLO-LE_A10",23,9,1970,"ABDU",21
"3273",28041,"WLO-LE_A10",1,10,1970,"ABDU",11
"3274",28042,"WLO-LE_A10",15,10,1970,"ABDU",2
"3275",28043,"WLO-LE_A10",4,11,1970,"ABDU",7
"3276",28044,"WLO-LE_A10",16,9,1971,"ABDU",5
"3277",28045,"WLO-LE_A10",3,11,1971,"ABDU",127
"3278",28046,"WLO-LE_A10",21,12,1971,"ABDU",248
"3279",28047,"WLO-LE_A10",10,11,1971,"ABDU",238
"3280",28048,"WLO-LE_A10",1,10,1971,"ABDU",39
"3281",28049,"WLO-LE_A10",18,11,1971,"ABDU",158
"3282",28050,"WLO-LE_A10",26,10,1971,"ABDU",72
"3283",28051,"WLO-LE_A10",3,12,1971,"ABDU",204
"3284",28052,"WLO-LE_A10",25,11,1971,"ABDU",114
"3285",28053,"WLO-LE_A10",12,10,1971,"ABDU",57
"3286",28054,"WLO-LE_A10",9,9,1971,"ABDU",2
"3287",28055,"WLO-LE_A10",23,9,1971,"ABDU",38
"3288",28056,"WLO-LE_A10",21,3,1972,"ABDU",224
"3289",28057,"WLO-LE_A10",10,2,1972,"ABDU",575
"3290",28058,"WLO-LE_A10",7,4,1972,"ABDU",34
"3291",28059,"WLO-LE_A10",23,9,1980,"ABDU",10
"3292",28060,"WLO-LE_A10",3,9,1980,"ABDU",1
"3293",28061,"WLO-LE_A10",15,12,1980,"ABDU",1
"3294",28062,"WLO-LE_A10",18,11,1980,"ABDU",42
"3295",28063,"WLO-LE_A10",31,10,1980,"ABDU",17
"3296",28064,"WLO-LE_A10",19,3,1981,"ABDU",11
"3297",28065,"WLO-LE_A10",10,4,1981,"ABDU",4
"3298",28066,"WLO-LE_A10",6,10,1993,"ABDU",5
"3299",28067,"WLO-LE_A10",16,11,1993,"ABDU",26
"3300",28068,"WLO-LE_A10",17,3,1994,"ABDU",25
"3301",28069,"WLO-LE_A10",30,3,1994,"ABDU",107
"3302",28070,"WLO-LE_A10",15,4,1994,"ABDU",24
"3303",28071,"WLO-LE_A10",15,11,2000,"ABDU",2
"3304",28072,"WLO-LE_A10",29,3,2001,"ABDU",74
"3305",28073,"WLO-LE_A10",9,4,2001,"ABDU",2
"3306",28405,"WLO-LE_A11",9,11,1970,"ABDU",49
"3307",28406,"WLO-LE_A11",27,10,1970,"ABDU",46
"3308",28407,"WLO-LE_A11",4,11,1970,"ABDU",6
"3309",28408,"WLO-LE_A11",1,10,1970,"ABDU",8
"3310",28409,"WLO-LE_A11",15,10,1970,"ABDU",12
"3311",28410,"WLO-LE_A11",23,9,1970,"ABDU",137
"3312",28411,"WLO-LE_A11",21,12,1971,"ABDU",7
"3313",28412,"WLO-LE_A11",18,11,1971,"ABDU",3
